,rxn ID,subSystem
6829,LYSTYRILEr,"['Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6830,LYSVALPHEr,"['Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6831,LYSVALTRPr,"['Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular']"
6832,METARGLEUr,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6833,METASNTYRr,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
6834,METGLNTYRr,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
6835,METGLYARGr,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, endoplasmic reticular']"
6836,METHISLYSr,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6837,METMETILEr,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6838,METPHEARGr,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, endoplasmic reticular']"
6839,METTRPPHEr,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6840,PHEASNMETr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, endoplasmic reticular']"
6841,PHEASPr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular']"
6842,PHEGLNPHEr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6843,PHELEUr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6844,PHELEUASPr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular']"
6845,PHELEUHISr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6846,PHELYSALAr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6847,PHELYSPROr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6848,PHEPHEr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6849,PHEPHEASNr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, endoplasmic reticular']"
6850,PHEPHETHRr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
6851,PHEPROARGr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, endoplasmic reticular']"
6852,PHESERTRPr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular']"
6853,PHETHRLYSr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6854,PHETRPLEUr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6855,PHETYRr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
6856,PHETYRGLNr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, endoplasmic reticular']"
6857,PHETYRLYSr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6858,PROARGASPr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular']"
6859,PROARGCYSr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6860,PROASNCYSr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6861,PROCYSr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6862,PROGLNPROr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6863,PROGLULYSr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6864,PROHISr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6865,PROHISTYRr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
6866,PROLEUARGr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, endoplasmic reticular']"
6867,PROLYSPROr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6868,PROPHEr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6869,PROPROARGr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, endoplasmic reticular']"
6870,PROPROPROr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6871,PROTRPLYSr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6872,PROTRPTHRr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
6873,PROVALGLNr,"['Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, endoplasmic reticular']"
6874,SERARGALAr,"['Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6875,SERARGTRPr,"['Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular']"
6876,SERCYSARGr,"['Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Transport, endoplasmic reticular']"
6877,SERGLYGLUr,"['Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
6878,SERLYSHISr,"['Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6879,SERPHELYSr,"['Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6880,SERTRPHISr,"['Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Transport, endoplasmic reticular']"
6881,THRARGTYRr,"['Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
6882,THRASNTYRr,"['Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
